"key","original","translation","resource_Id","sorting"
"ACHIEVEMENT_INFO_1481","プリーストのジョブレベルが53になった","Reach level 53 as a Priest",0,522
"ACHIEVEMENT_INFO_1482","プリーストのジョブレベルが54になった","Reach level 54 as a Priest",0,523
"ACHIEVEMENT_INFO_1483","プリーストのジョブレベルが55になった","Reach level 55 as a Priest",0,524
"ACHIEVEMENT_INFO_1484","プリーストのジョブレベルが56になった","Reach level 56 as a Priest",0,525
"ACHIEVEMENT_INFO_1485","プリーストのジョブレベルが57になった","Reach level 57 as a Priest",0,526
"ACHIEVEMENT_INFO_1486","プリーストのジョブレベルが58になった","Reach level 58 as a Priest",0,527
"ACHIEVEMENT_INFO_1487","プリーストのジョブレベルが59になった","Reach level 59 as a Priest",0,528
"ACHIEVEMENT_INFO_1488","プリーストのジョブレベルが60になった","Reach level 60 as a Priest",0,529
"ACHIEVEMENT_INFO_1489","シールドセージのジョブレベルが2になった","Reach level 2 as a Shield Sage",0,530
"ACHIEVEMENT_INFO_1490","シールドセージのジョブレベルが3になった","Reach level 3 as a Shield Sage",0,531
"ACHIEVEMENT_INFO_1491","シールドセージのジョブレベルが4になった","Reach level 4 as a Shield Sage",0,532
"ACHIEVEMENT_INFO_1492","シールドセージのジョブレベルが5になった","Reach level 5 as a Shield Sage",0,533
"ACHIEVEMENT_INFO_1493","シールドセージのジョブレベルが6になった","Reach level 6 as a Shield Sage",0,534
"ACHIEVEMENT_INFO_1494","シールドセージのジョブレベルが7になった","Reach level 7 as a Shield Sage",0,535
"ACHIEVEMENT_INFO_1495","シールドセージのジョブレベルが8になった","Reach level 8 as a Shield Sage",0,536
"ACHIEVEMENT_INFO_1496","シールドセージのジョブレベルが9になった","Reach level 9 as a Shield Sage",0,537
"ACHIEVEMENT_INFO_1497","シールドセージのジョブレベルが10になった","Reach level 10 as a Shield Sage",0,538
"ACHIEVEMENT_INFO_1498","シールドセージのジョブレベルが11になった","Reach level 11 as a Shield Sage",0,539
"ACHIEVEMENT_INFO_1499","シールドセージのジョブレベルが12になった","Reach level 12 as a Shield Sage",0,540
"ACHIEVEMENT_INFO_1500","シールドセージのジョブレベルが13になった","Reach level 13 as a Shield Sage",0,541
"ACHIEVEMENT_INFO_1501","シールドセージのジョブレベルが14になった","Reach level 14 as a Shield Sage",0,542
"ACHIEVEMENT_INFO_1502","シールドセージのジョブレベルが15になった","Reach level 15 as a Shield Sage",0,543
"ACHIEVEMENT_INFO_1503","シールドセージのジョブレベルが16になった","Reach level 16 as a Shield Sage",0,544
"ACHIEVEMENT_INFO_1504","シールドセージのジョブレベルが17になった","Reach level 17 as a Shield Sage",0,545
"ACHIEVEMENT_INFO_1505","シールドセージのジョブレベルが18になった","Reach level 18 as a Shield Sage",0,546
"ACHIEVEMENT_INFO_1506","シールドセージのジョブレベルが19になった","Reach level 19 as a Shield Sage",0,547
"ACHIEVEMENT_INFO_1507","シールドセージのジョブレベルが20になった","Reach level 20 as a Shield Sage",0,548
"ACHIEVEMENT_INFO_1508","シールドセージのジョブレベルが21になった","Reach level 21 as a Shield Sage",0,549
"ACHIEVEMENT_INFO_1509","シールドセージのジョブレベルが22になった","Reach level 22 as a Shield Sage",0,550
"ACHIEVEMENT_INFO_1510","シールドセージのジョブレベルが23になった","Reach level 23 as a Shield Sage",0,551
"ACHIEVEMENT_INFO_1511","シールドセージのジョブレベルが24になった","Reach level 24 as a Shield Sage",0,552
"ACHIEVEMENT_INFO_1512","シールドセージのジョブレベルが25になった","Reach level 25 as a Shield Sage",0,553
"ACHIEVEMENT_INFO_1513","シールドセージのジョブレベルが26になった","Reach level 26 as a Shield Sage",0,554
"ACHIEVEMENT_INFO_1514","シールドセージのジョブレベルが27になった","Reach level 27 as a Shield Sage",0,555
"ACHIEVEMENT_INFO_1515","シールドセージのジョブレベルが28になった","Reach level 28 as a Shield Sage",0,556
"ACHIEVEMENT_INFO_1516","シールドセージのジョブレベルが29になった","Reach level 29 as a Shield Sage",0,557
"ACHIEVEMENT_INFO_1517","シールドセージのジョブレベルが30になった","Reach level 30 as a Shield Sage",0,558
"ACHIEVEMENT_INFO_1518","シールドセージのジョブレベルが31になった","Reach level 31 as a Shield Sage",0,559
"ACHIEVEMENT_INFO_1519","シールドセージのジョブレベルが32になった","Reach level 32 as a Shield Sage",0,560
"ACHIEVEMENT_INFO_1520","シールドセージのジョブレベルが33になった","Reach level 33 as a Shield Sage",0,561
"ACHIEVEMENT_INFO_1521","シールドセージのジョブレベルが34になった","Reach level 34 as a Shield Sage",0,562
"ACHIEVEMENT_INFO_1522","シールドセージのジョブレベルが35になった","Reach level 35 as a Shield Sage",0,563
"ACHIEVEMENT_INFO_1523","シールドセージのジョブレベルが36になった","Reach level 36 as a Shield Sage",0,564
"ACHIEVEMENT_INFO_1524","シールドセージのジョブレベルが37になった","Reach level 37 as a Shield Sage",0,565
"ACHIEVEMENT_INFO_1525","シールドセージのジョブレベルが38になった","Reach level 38 as a Shield Sage",0,566
"ACHIEVEMENT_INFO_1526","シールドセージのジョブレベルが39になった","Reach level 39 as a Shield Sage",0,567
"ACHIEVEMENT_INFO_1527","シールドセージのジョブレベルが40になった","Reach level 40 as a Shield Sage",0,568
"ACHIEVEMENT_INFO_1528","シールドセージのジョブレベルが41になった","Reach level 41 as a Shield Sage",0,569
"ACHIEVEMENT_INFO_1529","シールドセージのジョブレベルが42になった","Reach level 42 as a Shield Sage",0,570
"ACHIEVEMENT_INFO_1530","シールドセージのジョブレベルが43になった","Reach level 43 as a Shield Sage",0,571
"ACHIEVEMENT_INFO_1531","シールドセージのジョブレベルが44になった","Reach level 44 as a Shield Sage",0,572
"ACHIEVEMENT_INFO_1532","シールドセージのジョブレベルが45になった","Reach level 45 as a Shield Sage",0,573
"ACHIEVEMENT_INFO_1533","シールドセージのジョブレベルが46になった","Reach level 46 as a Shield Sage",0,574
"ACHIEVEMENT_INFO_1534","シールドセージのジョブレベルが47になった","Reach level 47 as a Shield Sage",0,575
"ACHIEVEMENT_INFO_1535","シールドセージのジョブレベルが48になった","Reach level 48 as a Shield Sage",0,576
"ACHIEVEMENT_INFO_1536","シールドセージのジョブレベルが49になった","Reach level 49 as a Shield Sage",0,577
"ACHIEVEMENT_INFO_1537","シールドセージのジョブレベルが50になった","Reach level 50 as a Shield Sage",0,578
"ACHIEVEMENT_INFO_1538","シールドセージのジョブレベルが51になった","Reach level 51 as a Shield Sage",0,579
"ACHIEVEMENT_INFO_1539","シールドセージのジョブレベルが52になった","Reach level 52 as a Shield Sage",0,580
"ACHIEVEMENT_INFO_1540","シールドセージのジョブレベルが53になった","Reach level 53 as a Shield Sage",0,581
"ACHIEVEMENT_INFO_1541","シールドセージのジョブレベルが54になった","Reach level 54 as a Shield Sage",0,582
"ACHIEVEMENT_INFO_1542","シールドセージのジョブレベルが55になった","Reach level 55 as a Shield Sage",0,583
"ACHIEVEMENT_INFO_1543","シールドセージのジョブレベルが56になった","Reach level 56 as a Shield Sage",0,584
"ACHIEVEMENT_INFO_1544","シールドセージのジョブレベルが57になった","Reach level 57 as a Shield Sage",0,585
"ACHIEVEMENT_INFO_1545","シールドセージのジョブレベルが58になった","Reach level 58 as a Shield Sage",0,586
"ACHIEVEMENT_INFO_1546","シールドセージのジョブレベルが59になった","Reach level 59 as a Shield Sage",0,587
"ACHIEVEMENT_INFO_1547","シールドセージのジョブレベルが60になった","Reach level 60 as a Shield Sage",0,588
"ACHIEVEMENT_INFO_1548","ソーサラーのジョブレベルが2になった","Reach level 2 as a Sorcerer",0,589
"ACHIEVEMENT_INFO_1549","ソーサラーのジョブレベルが3になった","Reach level 3 as a Sorcerer",0,590
"ACHIEVEMENT_INFO_1550","ソーサラーのジョブレベルが4になった","Reach level 4 as a Sorcerer",0,591
"ACHIEVEMENT_INFO_1551","ソーサラーのジョブレベルが5になった","Reach level 5 as a Sorcerer",0,592
"ACHIEVEMENT_INFO_1552","ソーサラーのジョブレベルが6になった","Reach level 6 as a Sorcerer",0,593
"ACHIEVEMENT_INFO_1553","ソーサラーのジョブレベルが7になった","Reach level 7 as a Sorcerer",0,594
"ACHIEVEMENT_INFO_1554","ソーサラーのジョブレベルが8になった","Reach level 8 as a Sorcerer",0,595
"ACHIEVEMENT_INFO_1555","ソーサラーのジョブレベルが9になった","Reach level 9 as a Sorcerer",0,596
"ACHIEVEMENT_INFO_1556","ソーサラーのジョブレベルが10になった","Reach level 10 as a Sorcerer",0,597
"ACHIEVEMENT_INFO_1557","ソーサラーのジョブレベルが11になった","Reach level 11 as a Sorcerer",0,598
"ACHIEVEMENT_INFO_1558","ソーサラーのジョブレベルが12になった","Reach level 12 as a Sorcerer",0,599
"ACHIEVEMENT_INFO_1559","ソーサラーのジョブレベルが13になった","Reach level 13 as a Sorcerer",0,600
"ACHIEVEMENT_INFO_1560","ソーサラーのジョブレベルが14になった","Reach level 14 as a Sorcerer",0,601
"ACHIEVEMENT_INFO_1561","ソーサラーのジョブレベルが15になった","Reach level 15 as a Sorcerer",0,602
"ACHIEVEMENT_INFO_1562","ソーサラーのジョブレベルが16になった","Reach level 16 as a Sorcerer",0,603
"ACHIEVEMENT_INFO_1563","ソーサラーのジョブレベルが17になった","Reach level 17 as a Sorcerer",0,604
"ACHIEVEMENT_INFO_1564","ソーサラーのジョブレベルが18になった","Reach level 18 as a Sorcerer",0,605
"ACHIEVEMENT_INFO_1565","ソーサラーのジョブレベルが19になった","Reach level 19 as a Sorcerer",0,606
"ACHIEVEMENT_INFO_1566","ソーサラーのジョブレベルが20になった","Reach level 20 as a Sorcerer",0,607
"ACHIEVEMENT_INFO_1567","ソーサラーのジョブレベルが21になった","Reach level 21 as a Sorcerer",0,608
"ACHIEVEMENT_INFO_1568","ソーサラーのジョブレベルが22になった","Reach level 22 as a Sorcerer",0,609
"ACHIEVEMENT_INFO_1569","ソーサラーのジョブレベルが23になった","Reach level 23 as a Sorcerer",0,610
"ACHIEVEMENT_INFO_1570","ソーサラーのジョブレベルが24になった","Reach level 24 as a Sorcerer",0,611
"ACHIEVEMENT_INFO_1571","ソーサラーのジョブレベルが25になった","Reach level 25 as a Sorcerer",0,612
"ACHIEVEMENT_INFO_1572","ソーサラーのジョブレベルが26になった","Reach level 26 as a Sorcerer",0,613
"ACHIEVEMENT_INFO_1573","ソーサラーのジョブレベルが27になった","Reach level 27 as a Sorcerer",0,614
"ACHIEVEMENT_INFO_1574","ソーサラーのジョブレベルが28になった","Reach level 28 as a Sorcerer",0,615
"ACHIEVEMENT_INFO_1575","ソーサラーのジョブレベルが29になった","Reach level 29 as a Sorcerer",0,616
"ACHIEVEMENT_INFO_1576","ソーサラーのジョブレベルが30になった","Reach level 30 as a Sorcerer",0,617
"ACHIEVEMENT_INFO_1577","ソーサラーのジョブレベルが31になった","Reach level 31 as a Sorcerer",0,618
"ACHIEVEMENT_INFO_1578","ソーサラーのジョブレベルが32になった","Reach level 32 as a Sorcerer",0,619
"ACHIEVEMENT_INFO_1579","ソーサラーのジョブレベルが33になった","Reach level 33 as a Sorcerer",0,620
"ACHIEVEMENT_INFO_1580","ソーサラーのジョブレベルが34になった","Reach level 34 as a Sorcerer",0,621
"ACHIEVEMENT_INFO_1581","ソーサラーのジョブレベルが35になった","Reach level 35 as a Sorcerer",0,622
"ACHIEVEMENT_INFO_1582","ソーサラーのジョブレベルが36になった","Reach level 36 as a Sorcerer",0,623
"ACHIEVEMENT_INFO_1583","ソーサラーのジョブレベルが37になった","Reach level 37 as a Sorcerer",0,624
"ACHIEVEMENT_INFO_1584","ソーサラーのジョブレベルが38になった","Reach level 38 as a Sorcerer",0,625
"ACHIEVEMENT_INFO_1585","ソーサラーのジョブレベルが39になった","Reach level 39 as a Sorcerer",0,626
"ACHIEVEMENT_INFO_1586","ソーサラーのジョブレベルが40になった","Reach level 40 as a Sorcerer",0,627
"ACHIEVEMENT_INFO_1587","ソーサラーのジョブレベルが41になった","Reach level 41 as a Sorcerer",0,628
"ACHIEVEMENT_INFO_1588","ソーサラーのジョブレベルが42になった","Reach level 42 as a Sorcerer",0,629
"ACHIEVEMENT_INFO_1589","ソーサラーのジョブレベルが43になった","Reach level 43 as a Sorcerer",0,630
"ACHIEVEMENT_INFO_1590","ソーサラーのジョブレベルが44になった","Reach level 44 as a Sorcerer",0,631
"ACHIEVEMENT_INFO_1591","ソーサラーのジョブレベルが45になった","Reach level 45 as a Sorcerer",0,632
"ACHIEVEMENT_INFO_1592","ソーサラーのジョブレベルが46になった","Reach level 46 as a Sorcerer",0,633
"ACHIEVEMENT_INFO_1593","ソーサラーのジョブレベルが47になった","Reach level 47 as a Sorcerer",0,634
"ACHIEVEMENT_INFO_1594","ソーサラーのジョブレベルが48になった","Reach level 48 as a Sorcerer",0,635
"ACHIEVEMENT_INFO_1595","ソーサラーのジョブレベルが49になった","Reach level 49 as a Sorcerer",0,636
"ACHIEVEMENT_INFO_1596","ソーサラーのジョブレベルが50になった","Reach level 50 as a Sorcerer",0,637
"ACHIEVEMENT_INFO_1597","ソーサラーのジョブレベルが51になった","Reach level 51 as a Sorcerer",0,638
"ACHIEVEMENT_INFO_1598","ソーサラーのジョブレベルが52になった","Reach level 52 as a Sorcerer",0,639
"ACHIEVEMENT_INFO_1599","ソーサラーのジョブレベルが53になった","Reach level 53 as a Sorcerer",0,640
"ACHIEVEMENT_INFO_1600","ソーサラーのジョブレベルが54になった","Reach level 54 as a Sorcerer",0,641
"ACHIEVEMENT_INFO_1601","ソーサラーのジョブレベルが55になった","Reach level 55 as a Sorcerer",0,642
"ACHIEVEMENT_INFO_1602","ソーサラーのジョブレベルが56になった","Reach level 56 as a Sorcerer",0,643
"ACHIEVEMENT_INFO_1603","ソーサラーのジョブレベルが57になった","Reach level 57 as a Sorcerer",0,644
"ACHIEVEMENT_INFO_1604","ソーサラーのジョブレベルが58になった","Reach level 58 as a Sorcerer",0,645
"ACHIEVEMENT_INFO_1605","ソーサラーのジョブレベルが59になった","Reach level 59 as a Sorcerer",0,646
"ACHIEVEMENT_INFO_1606","ソーサラーのジョブレベルが60になった","Reach level 60 as a Sorcerer",0,647
"ACHIEVEMENT_INFO_1666","エレメントアーチャーのジョブレベルが2になった","Reach level 2 as an Element Archer",0,648
"ACHIEVEMENT_INFO_1667","エレメントアーチャーのジョブレベルが3になった","Reach level 3 as an Element Archer",0,649
"ACHIEVEMENT_INFO_1668","エレメントアーチャーのジョブレベルが4になった","Reach level 4 as an Element Archer",0,650
"ACHIEVEMENT_INFO_1669","エレメントアーチャーのジョブレベルが5になった","Reach level 5 as an Element Archer",0,651
"ACHIEVEMENT_INFO_1670","エレメントアーチャーのジョブレベルが6になった","Reach level 6 as an Element Archer",0,652
"ACHIEVEMENT_INFO_1671","エレメントアーチャーのジョブレベルが7になった","Reach level 7 as an Element Archer",0,653
"ACHIEVEMENT_INFO_1672","エレメントアーチャーのジョブレベルが8になった","Reach level 8 as an Element Archer",0,654
"ACHIEVEMENT_INFO_1673","エレメントアーチャーのジョブレベルが9になった","Reach level 9 as an Element Archer",0,655
"ACHIEVEMENT_INFO_1674","エレメントアーチャーのジョブレベルが10になった","Reach level 10 as an Element Archer",0,656
"ACHIEVEMENT_INFO_1675","エレメントアーチャーのジョブレベルが11になった","Reach level 11 as an Element Archer",0,657
"ACHIEVEMENT_INFO_1676","エレメントアーチャーのジョブレベルが12になった","Reach level 12 as an Element Archer",0,658
"ACHIEVEMENT_INFO_1677","エレメントアーチャーのジョブレベルが13になった","Reach level 13 as an Element Archer",0,659
"ACHIEVEMENT_INFO_1678","エレメントアーチャーのジョブレベルが14になった","Reach level 14 as an Element Archer",0,660
"ACHIEVEMENT_INFO_1679","エレメントアーチャーのジョブレベルが15になった","Reach level 15 as an Element Archer",0,661
"ACHIEVEMENT_INFO_1680","エレメントアーチャーのジョブレベルが16になった","Reach level 16 as an Element Archer",0,662
"ACHIEVEMENT_INFO_1681","エレメントアーチャーのジョブレベルが17になった","Reach level 17 as an Element Archer",0,663
"ACHIEVEMENT_INFO_1682","エレメントアーチャーのジョブレベルが18になった","Reach level 18 as an Element Archer",0,664
"ACHIEVEMENT_INFO_1683","エレメントアーチャーのジョブレベルが19になった","Reach level 19 as an Element Archer",0,665
"ACHIEVEMENT_INFO_1684","エレメントアーチャーのジョブレベルが20になった","Reach level 20 as an Element Archer",0,666
"ACHIEVEMENT_INFO_1685","エレメントアーチャーのジョブレベルが21になった","Reach level 21 as an Element Archer",0,667
"ACHIEVEMENT_INFO_1686","エレメントアーチャーのジョブレベルが22になった","Reach level 22 as an Element Archer",0,668
"ACHIEVEMENT_INFO_1687","エレメントアーチャーのジョブレベルが23になった","Reach level 23 as an Element Archer",0,669
"ACHIEVEMENT_INFO_1688","エレメントアーチャーのジョブレベルが24になった","Reach level 24 as an Element Archer",0,670
"ACHIEVEMENT_INFO_1689","エレメントアーチャーのジョブレベルが25になった","Reach level 25 as an Element Archer",0,671
"ACHIEVEMENT_INFO_1690","エレメントアーチャーのジョブレベルが26になった","Reach level 26 as an Element Archer",0,672
"ACHIEVEMENT_INFO_1691","エレメントアーチャーのジョブレベルが27になった","Reach level 27 as an Element Archer",0,673
"ACHIEVEMENT_INFO_1692","エレメントアーチャーのジョブレベルが28になった","Reach level 28 as an Element Archer",0,674
"ACHIEVEMENT_INFO_1693","エレメントアーチャーのジョブレベルが29になった","Reach level 29 as an Element Archer",0,675
"ACHIEVEMENT_INFO_1694","エレメントアーチャーのジョブレベルが30になった","Reach level 30 as an Element Archer",0,676
"ACHIEVEMENT_INFO_1695","エレメントアーチャーのジョブレベルが31になった","Reach level 31 as an Element Archer",0,677
"ACHIEVEMENT_INFO_1696","エレメントアーチャーのジョブレベルが32になった","Reach level 32 as an Element Archer",0,678
"ACHIEVEMENT_INFO_1697","エレメントアーチャーのジョブレベルが33になった","Reach level 33 as an Element Archer",0,679
"ACHIEVEMENT_INFO_1698","エレメントアーチャーのジョブレベルが34になった","Reach level 34 as an Element Archer",0,680
"ACHIEVEMENT_INFO_1699","エレメントアーチャーのジョブレベルが35になった","Reach level 35 as an Element Archer",0,681
"ACHIEVEMENT_INFO_1700","エレメントアーチャーのジョブレベルが36になった","Reach level 36 as an Element Archer",0,682
"ACHIEVEMENT_INFO_1701","エレメントアーチャーのジョブレベルが37になった","Reach level 37 as an Element Archer",0,683
"ACHIEVEMENT_INFO_1702","エレメントアーチャーのジョブレベルが38になった","Reach level 38 as an Element Archer",0,684
"ACHIEVEMENT_INFO_1703","エレメントアーチャーのジョブレベルが39になった","Reach level 39 as an Element Archer",0,685
"ACHIEVEMENT_INFO_1704","エレメントアーチャーのジョブレベルが40になった","Reach level 40 as an Element Archer",0,686
"ACHIEVEMENT_INFO_1705","エレメントアーチャーのジョブレベルが41になった","Reach level 41 as an Element Archer",0,687
"ACHIEVEMENT_INFO_1706","エレメントアーチャーのジョブレベルが42になった","Reach level 42 as an Element Archer",0,688
"ACHIEVEMENT_INFO_1707","エレメントアーチャーのジョブレベルが43になった","Reach level 43 as an Element Archer",0,689
"ACHIEVEMENT_INFO_1708","エレメントアーチャーのジョブレベルが44になった","Reach level 44 as an Element Archer",0,690
"ACHIEVEMENT_INFO_1709","エレメントアーチャーのジョブレベルが45になった","Reach level 45 as an Element Archer",0,691
"ACHIEVEMENT_INFO_1710","エレメントアーチャーのジョブレベルが46になった","Reach level 46 as an Element Archer",0,692
"ACHIEVEMENT_INFO_1711","エレメントアーチャーのジョブレベルが47になった","Reach level 47 as an Element Archer",0,693
"ACHIEVEMENT_INFO_1712","エレメントアーチャーのジョブレベルが48になった","Reach level 48 as an Element Archer",0,694
"ACHIEVEMENT_INFO_1713","エレメントアーチャーのジョブレベルが49になった","Reach level 49 as an Element Archer",0,695
"ACHIEVEMENT_INFO_1714","エレメントアーチャーのジョブレベルが50になった","Reach level 50 as an Element Archer",0,696
"ACHIEVEMENT_INFO_1715","エレメントアーチャーのジョブレベルが51になった","Reach level 51 as an Element Archer",0,697
"ACHIEVEMENT_INFO_1716","エレメントアーチャーのジョブレベルが52になった","Reach level 52 as an Element Archer",0,698
"ACHIEVEMENT_INFO_1717","エレメントアーチャーのジョブレベルが53になった","Reach level 53 as an Element Archer",0,699
"ACHIEVEMENT_INFO_1718","エレメントアーチャーのジョブレベルが54になった","Reach level 54 as an Element Archer",0,700
"ACHIEVEMENT_INFO_1719","エレメントアーチャーのジョブレベルが55になった","Reach level 55 as an Element Archer",0,701
"ACHIEVEMENT_INFO_1720","エレメントアーチャーのジョブレベルが56になった","Reach level 56 as an Element Archer",0,702
"ACHIEVEMENT_INFO_1721","エレメントアーチャーのジョブレベルが57になった","Reach level 57 as an Element Archer",0,703
"ACHIEVEMENT_INFO_1722","エレメントアーチャーのジョブレベルが58になった","Reach level 58 as an Element Archer",0,704
"ACHIEVEMENT_INFO_1723","エレメントアーチャーのジョブレベルが59になった","Reach level 59 as an Element Archer",0,705
"ACHIEVEMENT_INFO_1724","エレメントアーチャーのジョブレベルが60になった","Reach level 60 as an Element Archer",0,706
